id,doc_pos,text_para,doc_key,n_chars_para,doc_type,para_type,lang,digital_zeroshot
1636327,8,"The Commission launched today a market observatory for crops to ensure more transparency and increase availability of market data for European farmers and traders. A range of market information and short-term analysis will be made available on a new dedicated website. The observatory consists of 14 organisations representing various stages of the grain supply chain. A board of 23 market experts will meet twice a year, chaired by the Commission. Speaking at the inaugural meeting, Commissioner for Agriculture and Rural Development Phil Hogan said: ""Today's meeting is the fulfilment of a commitment to extend to the crops sector the successful story of the Market Observatories for Milk, Meat and Sugar. The EU Crops sector plays a key role for the global competitiveness of European agriculture. It is therefore our ambition for the Observatory to become an additional and useful tool to manage the market more effectively"". Crops production is an essential part of the EU farming activity, with over 300 million tonnes of cereals, 30 million tonnes of oilseeds and five million tonnes of protein crops produced every year. (For more information: Daniel Rosario – Tel.: + 32 229 56185; Kinga Malinowska – Tel.: +32 229 51383)",detail/en/mex_17_2107,1230,news,paragraph,en,0.00379446288570761
1391757,3,Market abuse: Commission publishes three working documents concerning the first implementing measures for Market Abuse Directive,detail/en/ip_03_345,128,press,paragraph,en,6.034165271557868e-4
188243,26,"Ultimately, productivity growth is what allows increased wages without losing competitiveness. We need to invest more in technology, as well as in skills and education. Already today, 40% of EU employers report difficulties in recruiting people with the right skills. Marianne will speak more on this.",detail/en/speech_18_6508,301,speech,paragraph,en,0.14458854496479034
613543,24,"I think it is fair to say that these last two and a half years have been ripe in delivery, both on policy and procedure. But tomorrow marks just the mid-point of the mandate. And there is a lot more still to deliver. I can assure you, I mean to keep my promises!",detail/en/speech_07_316,262,speech,paragraph,en,0.06234457343816757
653436,25,The legal frameworks which we have seen have points in common and points of difference.,detail/en/speech_06_223,87,speech,paragraph,en,0.01514292135834693
381442,23,I have to say that public policy needs to foster a change of culture in the industry. Financial markets must be safer and more transparent. Competition enforcement and regulation must go hand in hand also in this field.,detail/en/speech_13_983,219,speech,paragraph,en,0.06721531599760056
1906226,2,getting manufacturers to agree to include software updates in new contracts at a client's request. Clients (rail companies and infrastructure managers) currently complain about the excessive costs imposed by manufacturers;,detail/en/ip_08_1107,222,press,list,en,0.11935936659574509
306231,7,"I would therefore like to tell you about the Energy Union, as one of the top priorities of this Commission whose ambitious strategy is boost our energy security by integrating all our national energy markets into one which is rich in renewables and new technologies; which is highly energy efficient making use of the latest research and innovation. Most importantly: I would like to talk about the role I envision for Romania in it.",detail/en/speech_15_7666,433,speech,paragraph,en,4.572418984025717e-4
1206689,8,"The Commission has checked that the compensation paid by the government was limited to what was strictly necessary to cover these costs, basing its assessment on Regulation No 1370/2007 on public passenger transport services by rail and by road, which entered into force on 3 December 2009 1 and broadly follows the Commission's previous practice in the field.",detail/en/ip_10_178,360,press,paragraph,en,0.00177359813824296
481358,20,The number and the scope of reforms that the EU has agreed on since the beginning of the crisis are truly impressive:,detail/en/speech_11_566,117,speech,paragraph,en,0.02663302049040794
1429159,11,The only Member State to be exempted from the scheme is the United Kingdom that applies its own OTM scheme.,detail/en/ip_01_1914,107,press,paragraph,en,0.01625158637762069
151031,19,"They have understood that it is not a burden, but a strategic choice that brings added value to their companies. Now is the right time to assess how we can support even more companies to make this transition.",detail/en/speech_20_2708,208,speech,paragraph,en,0.24387924373149872
1317109,17,"As a step towards EU eGovernment and to facilitate the increasing mobility of enterprises, the European Commission in a close co-operation with national administrations has launched the portal ‘Your Europe'. Under the business section of the portal, users find detailed information on business-related issues across Europe, including registration of companies, public procurement, regulations and funding opportunities.",detail/en/ip_06_216,419,press,paragraph,en,0.03458055853843689
523244,19,"In both research and the market development that follows we are often held back by our best intentions. We want perfect accountability, and to get it we sacrifice the things that enable great research. But process is not a goal itself. If you let me show a little national pride and steal a Philips slogan – I would say that 'sense and simplicity' should be our mantra in governing research funding.",detail/en/speech_10_311,399,speech,paragraph,en,0.05946072563529014
1556194,81,"I have already mentioned the issue of children going missing. In addition, exploitation and trafficking is a serious concern. Behind every child victim of trafficking, there is not only a trafficker but also a 'user', or rather an 'abuser'.",detail/en/statement_16_4121,240,statement,paragraph,en,0.06773809343576431
321486,34,"But I can tell you straight away that we agree on one thing: there is far too little separate plastic waste collection in Europe. Far too much goes to landfill, and much of what is counted as recycled is actually going to energy recovery.",detail/en/speech_15_6841,238,speech,paragraph,en,0.00340945203788578
